CEO Name,Company,GVKEY,EXECID,YEAR,trimmed_company_name,Company_Handles,small_username,id,name,username,bio,location,url,join_date,join_time,tweets,following,followers,likes,media,private,verified,profile_image_url,background_image
Mark Elliot Zuckerberg,FACEBOOK INC,170617,45313,2011,facebook,facebook,facebook,2425151,Facebook,Facebook,Our mission is to give people the power to build community and bring the world closer together.,"Menlo Park, California",https://t.co/LBh7RnpObD,27-03-2007,07:29:25 UTC,14560,725,13313870,1378,233,FALSE,TRUE,https://pbs.twimg.com/profile_images/1305899202703048705/bMHePt35_normal.png,https://pbs.twimg.com/profile_banners/2425151/1598041364
Travis D. Stice,DIAMONDBACK ENERGY INC,170750,55737,2011,diamondback energy,,,,,,,,,,,,,,,,,,,
Greg C. Garland,PHILLIPS 66,170841,41249,2012,phillips 66,Phillips66Co,phillips66co,405085229,Phillips 66,Phillips66Co,Official Twitter account of Phillips 66.,"Houston, Texas",http://t.co/UnkqtI6aPF,04-11-2011,20:53:22 UTC,1320,118,9707,785,474,FALSE,TRUE,https://pbs.twimg.com/profile_images/1283807570868789250/B6jvQq6-_normal.jpg,https://pbs.twimg.com/profile_banners/405085229/1604589736
Richard A. Smith,REALOGY HOLDINGS CORP,174022,52987,2009,realogy holdings,realogy,realogy,23774401,Realogy,Realogy,"Realogy is the leading and most integrated provider of U.S. residential real estate services, featuring some of the most recognized names in real estate.","Madison, New Jersey, USA",http://t.co/dsRRbjoDAS,11-03-2009,15:04:30 UTC,1004,157,5254,1311,281,FALSE,TRUE,https://pbs.twimg.com/profile_images/1145792774811398146/7WYmz1lj_normal.png,https://pbs.twimg.com/profile_banners/23774401/1600790983
Daniel R. Hesse,EMBARQ CORP,174130,29161,2007,embarq corp,EMBARQ,embarq,,,,,,,,,,,,,,,,,
Jeffery R. Gardner,WINDSTREAM HOLDINGS INC,174490,27472,2007,windstream holdings,windstreambiz,windstreambiz,,,,,,,,,,,,,,,,,
Stephen P. Holmes,WYNDHAM DESTINATIONS INC,174729,7654,2007,wyndham destinations,wyndestinations,wyndestinations,3957426327,Wyndham Destinations,wyndestinations,We believe in putting the world on #vacation. We believe in finding your perfect place. We believe in hospitality with heart. Our world is your #destination.,,https://t.co/S2ynLUZgbY,14-10-2015,16:48:37 UTC,529,78,1086,307,235,FALSE,TRUE,https://pbs.twimg.com/profile_images/1002240618020548608/Jv90oYZT_normal.jpg,https://pbs.twimg.com/profile_banners/3957426327/1527700621
Christina Albehdina Gold,WESTERN UNION CO,175263,5947,2007,western union,WesternUnion,westernunion,30366928,Western Union,WesternUnion,"WU offers our customers the power to send money to over 200 countries & territories through the mobile app, online or our Agent locations.","Denver, Colorado",http://t.co/iyb2KqszQn,11-04-2009,01:44:30 UTC,67958,1166,630417,3117,3044,FALSE,TRUE,https://pbs.twimg.com/profile_images/1080499739102081024/fdtRLXGx_normal.jpg,https://pbs.twimg.com/profile_banners/30366928/1594159615
Richard A. Noll,HANESBRANDS INC,175319,27203,2007,hanesbrands,HANESBRANDS,hanesbrands,7.63E+17,Hanesbrands Inc.,HanesBrands,"Welcome to the official Twitter account of HanesBrands. We are a worldwide, socially responsible maker of underwear, intimate apparel and activewear.","Winston-Salem, N.C.",https://t.co/C9WIRhiogn,09-08-2016,20:20:04 UTC,517,58,1576,111,417,FALSE,FALSE,https://pbs.twimg.com/profile_images/798669809084932096/lLzhRKuj_normal.jpg,https://pbs.twimg.com/profile_banners/763107598451154945/1480560298
Michael J. Ahearn,FIRST SOLAR INC,175404,36549,2007,first solar,FirstSolar,firstsolar,185718976,First Solar,FirstSolar,First Solar is a leading global provider of comprehensive PV solar solutions which use its advanced module and system technology,Global,http://t.co/DJbh4a7PEp,01-09-2010,17:32:36 UTC,1604,153,30372,507,647,FALSE,FALSE,https://pbs.twimg.com/profile_images/1232208433463615488/E06Q63va_normal.jpg,https://pbs.twimg.com/profile_banners/185718976/1582751856
Valentin P. Gapontsev,IPG PHOTONICS CORP,175955,46801,2007,ipg photonics,ipgphotonics,ipgphotonics,8.93E+17,IPG Photonics,ipgphotonics,"Global manufacturer of high-power fiber lasers for industrial & scientific applications. We offer innovative #fiberlaser #tech for cutting, #welding & more.","Oxford, MA",https://t.co/JegZj3EIUi,03-08-2017,16:18:29 UTC,103,87,633,90,61,FALSE,FALSE,https://pbs.twimg.com/profile_images/893460461332463616/XfrRAqP-_normal.jpg,https://pbs.twimg.com/profile_banners/893144049217134593/1567797167
Fred J. Fowler,SPECTRA ENERGY CORP,176282,12582,2007,spectra energy,spectraenergy,spectraenergy,,,,,,,,,,,,,,,,,
Glenn Alan Britt,TIME WARNER CABLE INC,176404,35664,2007,time warner cable,timewarnercable,timewarnercable,,,,,,,,,,,,,,,,,
Richard J. Daly,BROADRIDGE FINANCIAL SOLUTNS,176928,15963,2007,broadridge financial solutns,broadridge,broadridge,,,,,,,,,,,,,,,,,
Richard J. Meelia,COVIDIEN PLC,177264,12153,2007,covidien plc,COVIDIEN,covidien,,,,,,,,,,,,,,,,,
Thomas J. Lynch,TE CONNECTIVITY LTD,177267,24546,2007,tennectivity,teconnectivity,teconnectivity,29162590,TE Connectivity,TEConnectivity,"$12 billion industrial technology leader creating a safer, sustainable, productive, and more connected future. #EveryConnectionCounts",Worldwide,https://t.co/z1RIigaV74,06-04-2009,07:39:24 UTC,6599,796,28838,2021,2228,FALSE,TRUE,https://pbs.twimg.com/profile_images/691997747428327424/HbmRLPKk_normal.png,https://pbs.twimg.com/profile_banners/29162590/1609890687
David W. Nelms,DISCOVER FINANCIAL SVCS,177376,34228,2007,discover financial svcs,Discover,discover,16147150,Discover,Discover,"Thanks to your #EatItForward nominations, Discover is giving Black-owned restaurants a total of $5 million this year! See our winners so far in the link below.","Riverwoods, IL",https://t.co/c816r355yJ,05-09-2008,18:11:30 UTC,136498,39,101441,1340,1820,FALSE,TRUE,https://pbs.twimg.com/profile_images/900777042127585283/XUqbsqIE_normal.jpg,https://pbs.twimg.com/profile_banners/16147150/1594040575
Timothy A. Leach,CONCHO RESOURCES INC,177884,11544,2007,concho resources,,,,,,,,,,,,,,,,,,,
Michael F. Koehler,TERADATA CORP,178310,25949,2007,teradata corp,teradata,teradata,16450071,Teradata,Teradata,"Teradata is the cloud data analytics platform company, built for a hybrid multi #cloud reality, solving the most complex #data challenges at scale. #CloudFirst",,https://t.co/na65ToImZl,25-09-2008,12:40:47 UTC,23352,3172,46382,30524,5016,FALSE,FALSE,https://pbs.twimg.com/profile_images/1049186759949443072/vypEaAUe_normal.jpg,https://pbs.twimg.com/profile_banners/16450071/1601930571
Henry A. Fernandez,MSCI INC,178507,37930,2007,msci,MSCI_Inc,msci_inc,59155308,MSCI,MSCI_Inc,"An independent provider of research-driven insights, tools & #indices for investors, based on over 50 years’ academic research & real-world experience.",,http://t.co/MiRhe7WySb,22-07-2009,15:30:21 UTC,5592,1522,19314,376,2932,FALSE,TRUE,https://pbs.twimg.com/profile_images/1278973404494749696/Ra0LJapu_normal.png,https://pbs.twimg.com/profile_banners/59155308/1560954056
Lyn Kirby,ULTA BEAUTY INC,178704,49560,2007,ulta beauty,ultabeauty,ultabeauty,28134825,Ulta Beauty,ultabeauty,The Possibilities Are Beautiful.✨,USA,https://t.co/0uejVG2Gu5,01-04-2009,16:14:57 UTC,89484,519,645157,9026,2491,FALSE,TRUE,https://pbs.twimg.com/profile_images/666388171677155328/nkJUD0hH_normal.jpg,https://pbs.twimg.com/profile_banners/28134825/1604335060
"Donald L. Correll, CPA, CPA",AMERICAN WATER WORKS CO INC,179437,12905,2007,american water works,amwater,amwater,25565709,American Water,amwater,We Keep Life Flowing,"Camden, NJ",http://t.co/vdyPo9AW00,20-03-2009,20:05:18 UTC,4971,1134,13822,699,1783,FALSE,TRUE,https://pbs.twimg.com/profile_images/806499942852280320/fdxuIqEz_normal.jpg,https://pbs.twimg.com/profile_banners/25565709/1558353036
Joseph W. Saunders,VISA INC,179534,2502,2007,visa,Visa,visa,551373363,Visa,Visa,You keep chasing your dreams. We’ll help you reach them faster.  Visa. Everywhere You Want to Be,USA,https://t.co/vXiLxUgV3c,11-04-2012,20:22:05 UTC,13838,1101,382179,878,4467,FALSE,TRUE,https://pbs.twimg.com/profile_images/593186410535849984/gELngik-_normal.jpg,https://pbs.twimg.com/profile_banners/551373363/1594397920
"Louis C. Camilleri, BA",PHILIP MORRIS INTERNATIONAL,179621,14417,2007,philip morris international,archives1963,archives1963,1140060325,Philip Morris,archives1963,Personnel twitter account  Raider of the lost Archive The Real Indiana Jones🎥🎬📺📽,"""Somewhere""on ""Planet Earth"" ",https://t.co/q3PFHRkPO7,01-02-2013,15:54:23 UTC,5802,1191,4877,3559,825,FALSE,FALSE,https://pbs.twimg.com/profile_images/1275496040662216704/GkJsc98n_normal.jpg,https://pbs.twimg.com/profile_banners/1140060325/1479070828
Gilbert M. Cassagne,DR PEPPER SNAPPLE GROUP INC,179700,34815,2007,dr pepper snapple group,drpeppersnapple,drpeppersnapple,23196059,Dr Pepper Snapple,DrPepperSnapple,Serving up flavorful tweets from Dr Pepper Snapple Group.,"Plano, TX",http://t.co/OhSAoQPlma,07-03-2009,14:23:28 UTC,2975,453,7431,483,871,FALSE,TRUE,https://pbs.twimg.com/profile_images/461151135374381056/tCJlPxP6_normal.jpeg,https://pbs.twimg.com/profile_banners/23196059/1500910995
Kenneth W. Lowe,SCRIPPS NETWORKS INTERACTIVE,180167,21126,2007,scripps networks interactive,ScrippsNet,scrippsnet,,,,,,,,,,,,,,,,,
Robert A. Kotick,ACTIVISION BLIZZARD INC,180405,22978,2008,activision blizzard,ATVI_AB,atvi_ab,7.54E+17,Activision Blizzard,ATVI_AB,Activision Blizzard is one of the world's largest and most successful standalone interactive entertainment companies @activision @blizzard_ent @king_games,"Santa Monica, CA",https://t.co/nq2iNMLNJO,14-07-2016,19:21:13 UTC,752,166,74109,466,145,FALSE,TRUE,https://pbs.twimg.com/profile_images/1278838602424741889/L27PgaAI_normal.jpg,https://pbs.twimg.com/profile_banners/753670706311815169/1594069593
Frank J. Coyne,VERISK ANALYTICS INC,180652,48323,2007,verisk analytics,Verisk,verisk,25161572,Verisk,Verisk,"News and views from Verisk, a leading global data analytics provider serving customers in insurance, energy and specialized markets, and financial services.","Jersey City, NJ",http://t.co/u6WAeZOIyF,18-03-2009,21:39:52 UTC,10460,991,3777,1717,259,FALSE,FALSE,https://pbs.twimg.com/profile_images/1009753875715248129/wI0gUV9c_normal.jpg,https://pbs.twimg.com/profile_banners/25161572/1553194890
Hock E. Tan,BROADCOM INC,180711,10075,2007,broadcom,Broadcom,broadcom,338504881,Broadcom Inc.,Broadcom,"Broadcom Inc. (NASDAQ: AVGO) is a global technology leader that designs,
develops and supplies semiconductor and infrastructure software solutions.","San Jose, CA",http://t.co/w8NxmvySN4,19-07-2011,17:43:11 UTC,5655,3556,49368,6,540,FALSE,TRUE,https://pbs.twimg.com/profile_images/784468765027110912/tavuddvl_normal.jpg,https://pbs.twimg.com/profile_banners/338504881/1576605494
Stephen W. Golsby,MEAD JOHNSON NUTRITION CO,180833,37954,2007,mead johnson nutrition,meadjohnson,meadjohnson,,,,,,,,,,,,,,,,,
"David L. Schlotterbeck, B.S., M.S.",CAREFUSION CORP,183257,4074,2008,carefusion,CareFusion,carefusion,,,,,,,,,,,,,,,,,
Ken Xie,FORTINET INC,183377,45673,2008,fortinet,fortinet,fortinet,13967482,Fortinet,Fortinet,"The Fortinet #SecurityFabric platform secures the largest enterprise, service provider, and government organizations around the world.","Sunnyvale, CA",http://t.co/QGsCLLACry,25-02-2008,22:20:28 UTC,14712,3256,125437,8980,4944,FALSE,TRUE,https://pbs.twimg.com/profile_images/837707335275466752/tpjMJ1nG_normal.jpg,https://pbs.twimg.com/profile_banners/13967482/1590781328
William J. Brodsky,CBOE GLOBAL MARKETS INC,184500,42379,2007,cboe global markets,CBOE,cboe,16827489,Cboe,CBOE,"We’re #DefiningMarkets to benefit all participants through product innovation, leading edge technology and seamless trading solutions.",Chicago,https://t.co/hCVDTKV0Nb,17-10-2008,17:20:29 UTC,28797,1530,624912,644,6026,FALSE,TRUE,https://pbs.twimg.com/profile_images/920141965857116160/1DkLjKwR_normal.jpg,https://pbs.twimg.com/profile_banners/16827489/1596058060
Ronald F. Clarke,FLEETCOR TECHNOLOGIES INC,184700,55636,2009,fleetcor technologies,FleetcorCareers,fleetcorcareers,7.51E+17,FLEETCOR Careers,FleetcorCareers,"Follow for the latest career opportunities, and to see why our teams across the globe #LoveFleetcor.
Monitored 9-5, Mon - Fri.",United Kingdom,https://t.co/KHnzN4Wxx3,06-07-2016,10:36:33 UTC,1284,797,497,125,863,FALSE,FALSE,https://pbs.twimg.com/profile_images/984402215438778368/xF07hIYT_normal.jpg,https://pbs.twimg.com/profile_banners/750639566118326272/1523534968
"Sanjay K. Jha, Ph.D., B.E.",MOTOROLA MOBILITY HLDGS INC,186106,25842,2008,motorola mobility hldgs,MotorolaJP,motorolajp,8.75E+17,Motorola(Japan),MotorolaJP,モトローラ・モビリティ・ジャパン公式Twitterアカウントです。Motorolaのスマートフォン最新情報やキャンペーン情報などを発信します。2020年9月に創立92周年を迎えました。,東京 千代田区,https://t.co/BswTLWDmJB,14-06-2017,05:24:11 UTC,8405,174,40566,5177,1062,FALSE,FALSE,https://pbs.twimg.com/profile_images/1345979044198719488/GV4iJhJh_normal.jpg,https://pbs.twimg.com/profile_banners/874859994465923074/1598340553
C. Michael Petters,HUNTINGTON INGALLS IND INC,186310,19390,2008,huntington ingalls ind,hiindustries,hiindustries,247416314,Huntington Ingalls Industries,HIIndustries,"We build and maintain ships for the U.S. Navy and Coast Guard, and provide products and services to the commercial energy industry and Dept. of Energy.",Headquarted in Newport News,http://t.co/SWMJM283GR,04-02-2011,19:09:27 UTC,18039,1348,8563,7903,3058,FALSE,FALSE,https://pbs.twimg.com/profile_images/458972632637898752/mTkwbeS5_normal.jpeg,https://pbs.twimg.com/profile_banners/247416314/1487946863
Gary R. Heminger,MARATHON PETROLEUM CORP,186989,29019,2008,marathon petroleum,marathonpetroco,marathonpetroco,320962473,Marathon Petroleum,MarathonPetroCo,Marathon Petroleum Corporation (MPC) 2020 'ENERGY STAR Partner of the Year' -EPA,"Findlay, Ohio",https://t.co/QT8ddXGLCl,20-06-2011,20:14:06 UTC,1749,421,8027,1101,810,FALSE,TRUE,https://pbs.twimg.com/profile_images/1272910514427965445/GRYAmUdN_normal.jpg,https://pbs.twimg.com/profile_banners/320962473/1609477310
Ralph A. Hill,WPX ENERGY INC,187128,29765,2008,wpx energy,WPXEnergy,wpxenergy,269992445,WPX Energy,WPXEnergy,WPX is now part of Devon Energy (NYSE:DVN),"Oklahoma City, OK",https://t.co/MbsMKWSlNR,21-03-2011,20:32:04 UTC,3305,175,2940,83,647,FALSE,FALSE,https://pbs.twimg.com/profile_images/3448879279/d4e248a5f1216b4e9d2c1c06cfb18203_normal.jpeg,https://pbs.twimg.com/profile_banners/269992445/1610029173
Christopher J. Klein,FORTUNE BRANDS HOME & SECUR,188255,25978,2008,fortune brands home & secur,,,,,,,,,,,,,,,,,,,
Gretchen W. McClain,XYLEM INC,189491,32646,2008,xylem inc,xyleminc,xyleminc,328818263,Xylem Inc.,XylemInc,"Xylem puts technology to work solving water scarcity, affordability and accessibility. Follow us. #LetsSolveWater","Rye Brook, NY",http://t.co/VDF5tMcE5A,04-07-2011,02:41:39 UTC,6684,909,10134,2094,1303,FALSE,FALSE,https://pbs.twimg.com/profile_images/378800000078500414/cc615230e97e8d14bd847d105f7bd1a7_normal.png,https://pbs.twimg.com/profile_banners/328818263/1599852528
John D. Idol,CAPRI HOLDINGS LTD,198058,45334,2011,capri holdings,CapriceHoldings,capriceholdings,67565928,Caprice Holdings,CapriceHoldings,"Operating London’s favourite restaurants including Le Caprice, Daphne’s, The Ivy, Scott’s, J Sheekey, Rivington Grill, Mount Street Deli and 34.",London,http://t.co/Heyu9Uzwzt,21-08-2009,09:13:35 UTC,3495,1475,12937,1234,430,FALSE,FALSE,https://pbs.twimg.com/profile_images/3124552442/276475bf2665c0e6ef4c9cca3a5aa1f4_normal.jpeg,https://pbs.twimg.com/profile_banners/67565928/1409763240
Stephen Kaufer,TRIPADVISOR INC,199356,43350,2011,tripadvisor,TripAdvisor,tripadvisor,16365636,Tripadvisor,TripAdvisor,Find the good out there. #TheresGoodOutThere,,https://t.co/lgOtnIwHxw,19-09-2008,16:40:46 UTC,27954,3711,3439365,3909,4958,FALSE,TRUE,https://pbs.twimg.com/profile_images/1279876913092321280/6mvQswqD_normal.jpg,https://pbs.twimg.com/profile_banners/16365636/1593981410
W. Brett White,CBRE GROUP INC,260774,30552,2007,cbre group,CBRE,cbre,34675715,CBRE,CBRE,A globally integrated commercial real estate and investment services firm that transforms real estate into real advantage.,,http://t.co/fyAQlZrwXd,23-04-2009,17:44:16 UTC,7190,734,132712,4829,946,FALSE,TRUE,https://pbs.twimg.com/profile_images/1278305374668554240/UJGLq_2D_normal.jpg,https://pbs.twimg.com/profile_banners/34675715/1504726270
Todd Suhayl Farha,WELLCARE HEALTH PLANS INC,260778,31719,2007,wellcare health plans,WellCare_Health,wellcare_health,190236773,WellCare Health Plan,WellCare_Health,"We manage healthcare services for people eligible for government-sponsored managed care programs. Need assistance? Tweet/DM us here, we'll reply M-F 8am-5pm EST","Tampa, FL",https://t.co/PaDbyKyBBk,13-09-2010,12:54:04 UTC,1693,1145,2715,733,514,FALSE,FALSE,https://pbs.twimg.com/profile_images/912672480740945920/sWl-bTu-_normal.jpg,https://pbs.twimg.com/profile_banners/190236773/1566579821
James L. Gallogly,LYONDELLBASELL INDUSTRIES NV,294524,31023,2009,lyondellbasell industries nv,lyondellbasell,lyondellbasell,135221263,LyondellBasell,LyondellBasell,"We are one of the largest plastics, chemicals & refining companies advancing solutions for a growing world. Follow us for news & updates.","Houston, TX",https://t.co/Vb9Cb7TImY,20-04-2010,17:41:22 UTC,1760,1768,10152,1438,808,FALSE,FALSE,https://pbs.twimg.com/profile_images/880122049804607494/f3Fl6Dv8_normal.jpg,https://pbs.twimg.com/profile_banners/135221263/1599462483
David D. Petratis,ALLEGION PLC,316056,34850,2013,allegion plc,AllegionPlc,allegionplc,1516733046,Allegion,AllegionPlc,Allegion keeps people safe where they thrive. We're pioneering safety as a provider of security solutions through a host of brands in more than 130 countries.,Ireland,http://t.co/Zs0C8iysWK,14-06-2013,15:28:43 UTC,718,107,1662,469,204,FALSE,FALSE,https://pbs.twimg.com/profile_images/1164567733490655232/Lcu3fjnb_normal.jpg,https://pbs.twimg.com/profile_banners/1516733046/1579639225
Beth A. Wozniak,NVENT ELECTRIC PLC,326688,49088,2016,nvent electric plc,,,,,,,,,,,,,,,,,,,
G. Steven Farris,APACHE CORP,1678,3994,2007,apache corp,ApacheCorp,apachecorp,57098362,Apache Corporation,ApacheCorp,"Apache Corporation is an independent energy company that explores for, develops and produces natural gas, crude oil and natural gas liquids.",Houston,http://t.co/sHLrCLJeMo,15-07-2009,18:41:34 UTC,983,257,11862,105,312,FALSE,FALSE,https://pbs.twimg.com/profile_images/2967204519/35e274a61c2bcff4584f9451fc223b1d_normal.jpeg,https://pbs.twimg.com/profile_banners/57098362/1576018818
Roy David Hoover,BALL CORP,1988,10850,2007,ball corp,BallCorpHQ,ballcorphq,22986858,Ball Corporation,BallCorpHQ,"The world’s leader in innovative, sustainable aluminum packaging for beverage & aerosol products, as well as aerospace technologies & services.","Broomfield, Colo. (HQ)",http://t.co/BSRw0OhQ05,05-03-2009,22:03:23 UTC,2790,1934,5943,1267,825,FALSE,FALSE,https://pbs.twimg.com/profile_images/983763228462215173/EpUDpB59_normal.jpg,https://pbs.twimg.com/profile_banners/22986858/1414767696
